,Title,Authors,Text,Summary,published_date,Source
89,NSCA Foundation,Asset Media,"Recent findings suggest the prevalence of poor mental health in the mining industry is high and the risk of psychological distress in remote mining was significantly higher among workers aged 44 years or less, and has increased in the past six years compared to all other industries.1. 2. 3.

There are a number of mental health problems unique to the Mining and Quarry Industry, whose cause is directly influenced by the work involved, examples being the hazardous environment, work organisation (shift work schedules, fly-in fly-out, compressed roster swings), interpersonal relations (work-family conflicts), psychosocial risk at work (high job demand, job stress), wellbeing (quality of life, job satisfaction) and substance abuse. A perceived culture of incivility within a team or worksite is also linked to poorer mental health, as well as a higher frequency and severity of aggressive, bullying or harassment, and sexual violence workplace behaviours.

The AR Interactive — Mining & Quarry Industry Guide to Workplace Safety 2023/24 produced in conjunction with industry partnering Associations, Mates in Mining, Australian Resources and Energy Employer Association (AREEA), Minerals Industry Safety & Health Centre (MISHC) and endorsed by the NSCA Foundation assists in recognising and controlling the key hazards and risks associated with the Mining and Quarry Industry, with the latest WHS Regulatory Guidelines and Framework focused on proactive prevention of injury, ill-health and essential information in order to help create a workplace safety culture of Zero Harm.

Mental Health and Support is a primary focus viewed through the framework of risk management, protecting all workers from psychological workplace hazards in light of the model Work Health and Safety (WHS) Laws, which now include regulations on psychosocial hazards and a new model Code of Practice Managing Psychosocial Hazards at Work.

Designed to be displayed in the workplace the AR Interactive - Mining & Quarry Industry Guide to Workplace Safety 2023/24 available via free subscription at www.provisual.com.au is developed with interactive augmented reality (AR) capabilities for use with a smart device, by simply downloading the free Pro-Vis AR Safety App via the App Store or Google Play. Download the Pro-Vis AR Safety App to view videos on managing your mental health:

Mineral Resources Limited Managing Mental Health is a Sign of Strength & RUOK? Balance and Perspective are Keys to Feeling OK videos

Fosterville Gold Mine Mates ask Mates “RUOK?” video

Together Pro-Visual Publishing, AREEA & MISHC have carefully selected additional subject matter that addresses issues pertinent to this industry following in-depth sector feedback which includes:

Impact of Aggressive Workplace Behaviour: Overview, Risk Management & Control Measures. Download the Pro-Vis AR Safety App to access resources:

Safe Work Australia Preventing Workplace Violence and Aggression Information Sheet

Safe Work Australia ‘Dealing with Workplace Bullying — A Worker’s Guide’

Fair Work Ombudsman Bullying, Sexual Harassment and Discrimination at Work link to landing page

Safe work procedures and control measures outline the potential risks of working on or near hydraulic equipment and the likely consequences of hydraulic failure & hose leaks. Download the Pro-Vis AR Safety App to view ‘Learning from Investigations’ videos using hydraulic equipment:

NSW Resources Regulator Worker injured after being trapped underneath a loader cab & Worker crushed by opal mine material hoist bucket Videos

Safety in Small Mines, Open Pits & Quarries: Safety Management System overview which features NSW Resources Regulator Safety Management Kit for Small-scale Mines, Quarries and Extractive Industry Operations instructions, templates & assessment documents adapted to medium size operations. Download the Pro-Vis AR Safety App to view videos on safety during mining and quarry operations:

NSW Resources Regulator Dangerous blasting incident at Albury Quarry & Maules Creek Mine truck collision Videos

NSW Mining Yancoal Moolarben Coal Operations Safety Light [2016 NSW Mining HSEC Awards] Video

Working in Extreme Heat: Risk Assessment; Control Measures and Heat Related Illness Symptoms. Downloadable resources via Pro-Vis Safety App include:

Safe Work Australia Solar Ultraviolet Radiation Managing the Risks Fact Sheet & Managing the Risks of Working in Heat Guidance Material

First Aid Fact Sheet & Cancer Council SunSmart App

Pro-Visual Publishing CEO John Hutchings states, “The success of the AR Interactive — Mining & Quarry Industry Guide to Workplace Safety cannot be achieved without the collective feedback from the Mining and Quarry sector, peak industry Associations and corporate sponsors.

“WHS training and education initiatives have been shown to be effective in supporting workers’ mental health and wellbeing and the prevention of aggressive workplace behaviour. Team/worksite culture that prioritises mental health, such as through implementing and encouraging employees to engage in mental health initiatives, is linked to better mental health outcomes for miners, such as a higher likelihood of seeking both formal and informal supports.”

For free Guides email: marketing@provisual.com.au or visit: https://www.provisual.com.au/free-guide-subscription.html

1. Medical Journal of Australia Psychological distress in remote mining & construction workers in Australia, 2018

2. Duncan, A., Kalsi, J., & Mavisakalyan, A. (2022). Towards a healthy and safe workplace in the mining industry

3. The Mental Awareness, Respect and Safety (MARS) Landmark Study Western Australian Government , Oct 2022

Click here for clearer image.","A perceived culture of incivility within a team or worksite is also linked to poorer mental health, as well as a higher frequency and severity of aggressive, bullying or harassment, and sexual violence workplace behaviours.
Download the Pro-Vis AR Safety App to view videos on managing your mental health:Mineral Resources Limited Managing Mental Health is a Sign of Strength & RUOK?
“WHS training and education initiatives have been shown to be effective in supporting workers’ mental health and wellbeing and the prevention of aggressive workplace behaviour.
Team/worksite culture that prioritises mental health, such as through implementing and encouraging employees to engage in mental health initiatives, is linked to better mental health outcomes for miners, such as a higher likelihood of seeking both formal and informal supports.”For free Guides email: marketing@provisual.com.au or visit: https://www.provisual.com.au/free-guide-subscription.html1.
The Mental Awareness, Respect and Safety (MARS) Landmark Study Western Australian Government , Oct 2022Click here for clearer image.",,https://www.nscafoundation.org.au/news
90,NSCA Foundation,Asset Media,"A year on from the release of the ‘Enough is Enough’ report, the Australian Resources & Energy Employer Association (AREEA) has taken steps to address sexual misconduct and harassment in the mining industry. AREEA deputy CEO Tara Diamond said the report’s findings spurred AREEA to collaborate on reducing unacceptable patterns of workplace behaviour. “While there is more work to do, much has been achieved over the last 12 months,” Diamond said.

AREEA formed the National Industry Taskforce on Workplace Sexual Harassment — comprising 16 resources and energy employer representatives with a range of professional disciplines and expertise. As part of the taskforce’s goal to drive meaningful change, AREEA’s ‘That’s why I speak up’ campaign was launched in November 2022. The behavioural intervention campaign features a suite of education and awareness materials that has since been adopted by worksites. AREEA also released the Female Role Model Toolkit, combining research, case studies and advice for AREEA members on how to support female inclusion and equity in the workforce, increase visibility of female role models and celebrate female leaders.

Diamond said that creating greater awareness and acceptance of female role models — particularly those flourishing in professions traditionally dominated by men — sends a strong message to overcome gender stereotypes and biases. “As an industry, we are building our reputation for personal safety, with zero tolerance for harassment, bullying, gendered violence and other forms of unacceptable behaviour. It’s fundamentally about respect for women in the workplace,” Diamond said.

AREEA has partnered with BDO REMSMART to produce a Workforce Insights survey covering sexual harassment and bullying, with policies and procedures for prevention and response. The survey initially involved approximately 115 companies and is expected to grow as it is established biannually. In future, the survey will provide more granular information on contractor safety management (Recommendation 6) and alcohol standards (Recommendation 4).

The survey will also track industry activities around a number of other recommendations in the report, including Recommendation 7 (concerning the development of a framework identifying risk factors), Recommendation 66 (about options for reporting and support), Recommendation 11 (which calls for a central coordinator or record keeper), Recommendation 14 (the establishment of a 24/7 third-party anonymous reporting platform) and Recommendation 23 (the development of comprehensive standards and guidelines for the integration of sexual harassment into work health and safety practice).

Image credit: iStock.com/mbaysan","AREEA deputy CEO Tara Diamond said the report’s findings spurred AREEA to collaborate on reducing unacceptable patterns of workplace behaviour.
AREEA formed the National Industry Taskforce on Workplace Sexual Harassment — comprising 16 resources and energy employer representatives with a range of professional disciplines and expertise.
AREEA also released the Female Role Model Toolkit, combining research, case studies and advice for AREEA members on how to support female inclusion and equity in the workforce, increase visibility of female role models and celebrate female leaders.
Diamond said that creating greater awareness and acceptance of female role models — particularly those flourishing in professions traditionally dominated by men — sends a strong message to overcome gender stereotypes and biases.
In future, the survey will provide more granular information on contractor safety management (Recommendation 6) and alcohol standards (Recommendation 4).",,https://www.nscafoundation.org.au/news
91,NSCA Foundation,Asset Media,"A study into the impact of shift work has found that more education needs to be provided to early career paramedics about sleep problems and the potential safety hazards associated with around-the-clock rosters. The Flinders Health and Medical Research Institute and Appleton Institute study was funded by SafeWork SA after winning an August Zadow Award in 2021. The report was published in April 2023, based on a survey of 30 young paramedics from around Australia.

The paramedics had an average age of 30 years with participants having about five years’ experience in the field. Almost 90% of those surveyed were currently assigned to shift work. The study found that paramedics had limited knowledge about sleep health and sleep disorders, including where to obtain help for a sleep problem. Sleep loss and fatigue were common factors associated with shift work and often led to emotional imbalances at work and at home, as well as perceived poorer clinical performance.

Lead researcher Associate Professor Amy Reynolds said shift work is an intrinsic component of paramedic work, and its impacts on sleep need to be an education and health services priority. The survey revealed that early-career paramedics would have liked to receive more education regarding shift work and sleep health. “They want to hear this information from other paramedics with lived experience as well as sleep health experts either before commencing shift work, or during early employment. They also want to know where to go for help with their sleep,” Reynolds said.

The study found that paramedics use a range of strategies to manage fatigue, including coffee consumption, use of sleep medications and maintaining good routines around their shift work. These strategies are largely learned on the job from mentors and peers, with most participants reporting that they received limited or no formal education on how to effectively manage shift work and fatigue.

Reynolds said the next steps from the study will include publications that address the current knowledge gap in the literature regarding how shift work, fatigue and sleep loss impact Australian paramedic workplace performance and safety as well as personal wellbeing. “We also intend to utilise this knowledge to develop education and support toolkits for pre-service and early-career Australian paramedics to better support health and safety during the transition into shift work,” Reynolds said.

Image credit: iStock.com/Julia Gomina","Almost 90% of those surveyed were currently assigned to shift work.
The study found that paramedics had limited knowledge about sleep health and sleep disorders, including where to obtain help for a sleep problem.
The survey revealed that early-career paramedics would have liked to receive more education regarding shift work and sleep health.
“They want to hear this information from other paramedics with lived experience as well as sleep health experts either before commencing shift work, or during early employment.
They also want to know where to go for help with their sleep,” Reynolds said.",,https://www.nscafoundation.org.au/news
92,NSCA Foundation,Asset Media,"More than two-thirds of audits conducted during an ongoing SafeWork SA asbestos management compliance campaign have resulted in statutory notices being issued. In the first four weeks of the asbestos registers campaign, SafeWork SA inspectors issued 21 improvement notices across 30 worksite audits. The 67% of worksites that did not comply with asbestos management marks an increase from 58% of worksites in the 2022 campaign. The campaign is also supported by a concurrent audit focusing on asbestos management prior to demolition and renovations.

This part of the campaign has resulted in 14 licensed asbestos removal sites being visited and another 21 statutory notices being issued, consisting of 10 Prohibition Notices and 11 Improvement Notices. During the first four weeks of the demolition or refurbishment campaign, two licensed asbestos removalists were immediately suspended on 1 and 18 May 2023 for failing to identify and remove asbestos prior to demolition, while another removalist received a proposal to suspend its licence on 8 May 2023 after multiple non-compliance issues were identified at a removal site.

Working with asbestos requires a high degree of regulatory control, with licensing in place to achieve this. SafeWork SA Executive Director Glenn Farrell said the high percentage of audits resulting in notices is concerning. “Our inspectors will consider issuing expiation notices and taking prosecution action where duty holders continue to breach their obligations of ensuring people’s health and safety is not adversely affected from the risks associated with asbestos,” Farrell said.

Australia reportedly has one of the highest rates of asbestos-related diseases in the world, with approximately 4000 deaths each year from exposure to asbestos. The campaign is an action item from the South Australian Asbestos Action Plan (SA AAP) and is one of the national targets of the National Strategic Plan for Asbestos Awareness and Management 2019–2023.

Image credit: iStock.com/Thurtell","More than two-thirds of audits conducted during an ongoing SafeWork SA asbestos management compliance campaign have resulted in statutory notices being issued.
In the first four weeks of the asbestos registers campaign, SafeWork SA inspectors issued 21 improvement notices across 30 worksite audits.
The 67% of worksites that did not comply with asbestos management marks an increase from 58% of worksites in the 2022 campaign.
The campaign is also supported by a concurrent audit focusing on asbestos management prior to demolition and renovations.
SafeWork SA Executive Director Glenn Farrell said the high percentage of audits resulting in notices is concerning.",,https://www.nscafoundation.org.au/news
93,NSCA Foundation,Asset Media,"An Interim Report into the Independent Review of SafeWork NSW has been released, taking the state’s safety regulator a step closer to change. The Review, headed by Retired Supreme Court Judge Hon. Robert McDougall KC, was established in October 2022 and aims to investigate the effectiveness of the state’s work health and safety body, SafeWork NSW.

The Minister for Work Health and Safety, Sophie Cotsis, said the interim report is a step forward to change, adding that there is a need for the report due to a failure to ensure compliance and enforcement by the previous government. Under the previous government, there were also significant structural changes made to the SafeWork NSW system, which are now being analysed. The review also aims to investigate presumed inefficiencies at SafeWork NSW, including that SafeWork is slow to act on safety warnings and that onsite inspections are too slow and too rare. The review is designed to be an inquisitorial rather than an adversarial process.

Cotsis said that SafeWork NSW plays a vital role in protecting the health and safety of workers in the state and it is important that any issues relating to its operations are examined and addressed. “After an 18-month campaign to get this review, the former government had to be dragged and exposed before it finally came onboard. I have been pushing to get this review done long before I was appointed in this role. We will continue to ensure that we have a partnership between industry, unions, communities and government. I look forward to receiving the final report at the end of November, to help support better outcomes for workers and employers in NSW,” Cotsis said.

While specific cases and detailed issues raised can be considered as part of the Review, it will not make determinations relating to specific work health and safety concerns. The Review’s focus is on identifying deficiencies and recommendations at the organisational level.

“Everyone deserves to come home safely to their loved ones and to be safe at work,” Cotsis said.

Image credit: iStock.com/South_agency","An Interim Report into the Independent Review of SafeWork NSW has been released, taking the state’s safety regulator a step closer to change.
Robert McDougall KC, was established in October 2022 and aims to investigate the effectiveness of the state’s work health and safety body, SafeWork NSW.
Under the previous government, there were also significant structural changes made to the SafeWork NSW system, which are now being analysed.
I look forward to receiving the final report at the end of November, to help support better outcomes for workers and employers in NSW,” Cotsis said.
“Everyone deserves to come home safely to their loved ones and to be safe at work,” Cotsis said.",,https://www.nscafoundation.org.au/news
94,NSCA Foundation,Asset Media,"The Australian Manufacturing Workers’ Union (AMWU), representing thousands of welders, boilermakers and fitters who are exposed to welding fumes, has condemned Safe Work Australia’s decision not to lower the limit for exposure to welding fumes. The AMWU has been calling for the limit set by the Workplace Exposure for Welding Fumes (WES) to be lowered from 5 mg/m3 to 1 mg/m3 since 2021, when Safe Work Australia moved to abolish the standard altogether.

Through the ACTU, the AMWU repeated its call at a meeting of Safe Work Australia to immediately lower the limit for welding fumes exposure in workplaces and fund research into a health-based standard and atmosphere monitoring methodology.

Safe Work Australia has instead opted to carry out a review of the WES that could take a significant amount of time and resources without any guarantee of strengthening Australian safety standards around welding fumes at the end of the process. Welding fume was classified as a Group 1 carcinogen in 2017.

AMWU National President Andrew Dettmer said the WES limit has not been updated since it was set in the 1990s, leaving workers unnecessarily exposed. “The science on welding fumes causing cancer was settled years ago, and we know that welders have an almost 50% higher risk of developing lung cancer. Let’s act now, not in another two years’ time, to strengthen our safety standards and lower welding fumes exposure in the workplace. The science is in. If Safe Work Australia won’t act, we’ll be calling on Minister Tony Burke to intervene. The health and safety of welders can’t wait for yet another pointless review,” Dettmer said.

Image credit: iStock.com/SBDIGIT","AMWU National President Andrew Dettmer said the WES limit has not been updated since it was set in the 1990s, leaving workers unnecessarily exposed.
“The science on welding fumes causing cancer was settled years ago, and we know that welders have an almost 50% higher risk of developing lung cancer.
Let’s act now, not in another two years’ time, to strengthen our safety standards and lower welding fumes exposure in the workplace.
If Safe Work Australia won’t act, we’ll be calling on Minister Tony Burke to intervene.
The health and safety of welders can’t wait for yet another pointless review,” Dettmer said.",,https://www.nscafoundation.org.au/news
95,NSCA Foundation,Asset Media,"Safe Work Australia has reported 15- to 25-year-olds have a 75% greater chance of being injured at work with apprentice deaths and serious injuries peaking between 7 am and 10 am.

Approximately 15% of the Australian workforce is made up of workers between 15 and 24 years* and over 14,000 serious workers compensation claims are made by workers in this age group. One of the contributing factors to workplace injuries is young and inexperienced workers being unable to recognise and cope with potential hazards.

As an employer, you must ensure the work environment and the way workers carry out their work is safe, regardless of the type and terms of their employment. This includes protecting young workers from both physical and psychological workplace hazards. Employers of young workers and apprentices should ensure the apprentice is supervised at all times and working safely, with the correct use of PPE, including making sure they participate in Toolbox Talks and sign off on Safe Work Method Statements (SWMS).

Safety for Young Workers and Apprentices who are the most inexperienced on worksites is a key focus of the newly released AR Interactive - NSW Construction Site Safety Guide 2023/24 produced in conjunction with Master Builders Association of NSW (MBA NSW), The Crane Industry Council of Australia (CICA), Concrete Sawing & Drilling Association of Australia (CSDAA) and endorsed by the NSCA Foundation. The Guide aids in recognising and controlling key hazards with the latest WHS Regulatory Guidelines and Framework focused on proactive prevention of injury, ill-health and essential information in order to help create a workplace safety culture of Zero Harm.

Designed to be displayed in the workplace, the AR Interactive - NSW Construction Site Safety Guide 2023/24 is developed with interactive augmented reality (AR) capabilities for use with a smart device, by simply downloading the free Pro-Vis AR Safety App via the App Store or Google Play. This leading-edge digitally interactive Guide is a targeted response to a changed landscape as workers often respond well to information relayed via visual means such as videos and 3D animations rather than technical written documents, and so is a highly effective communication tool available via free subscription at www.provisual.com.au.

Downloadable resources via Pro-Vis AR Safety App include:

Safe Work NSW Young Workers eToolkit

NT WorkSafe Information for Young Workers Video

Safe Work Australia Young Workers Tell Us Their Views on Work Safety Video

Together Pro-Visual Publishing, MBA NSW, CICA and CSDAA have carefully selected additional subject matter that addresses issues pertinent to this vital industry sector following in-depth industry feedback which includes:

Psychosocial Hazards and Risks in light of the model Work Health and Safety (WHS) Laws which now include regulations on psychosocial hazards and a new model Code of Practice Managing Psychosocial Hazards at Work. This guide is an overview of the Australian mental health workforce policy landscape, which varies across jurisdictions, however has commonalities in its aims and principles, as mental injury claims continue to increase. Downloadable resources via Pro-Vis AR Safety App include:

Safe Work Australia Managing Psychosocial Hazards at Work Infographic

Safe Work Australia Psychosocial Hazards Sound like at Work Document

SafeWork SA Top 10 Tips to maintain your mental health video

Mates in Construction Man Up video

Work Safe QLD Workplace Mental Health Matters video

Safety around Concrete Pumps: Safe Work Procedures and Equipment Hazards. Download the Pro-Vis AR Safety App to view videos on Avoiding Problems of Concrete Pumping Works and Hose Whip. For example:

The Constructor, Civil Engineering Home Major Problems of Concrete Pumping Works and How to Avoid Them? Video

WorkSafe Work BC Concrete Pump Hose Whips, Killing Worker Video

Scaffolding Safety for Non-Scaffolders: Safe Work Procedures, structural integrity and stability. Unsafe scaffolding has been responsible for several deaths and many injuries on construction sites and becomes a hazard not only for scaffolders, but for all trades working on or from the scaffolding, or those working on the ground around the scaffolding base.

Download the Pro-Vis AR Safety App to view Systems Support Scaffolding Safety Video

Staying Safe Around Powerlines: Safe Work Procedures.

Download the Pro-Vis AR Safety App to access a link to Look up and Live App.

Pro-Visual Publishing CEO John Hutchings states: “Health and safety strategies and accident prevention measures need to be individualised and adapted to the type of worker most likely to be at risk, shaping a culture of safety for Young Workers and Apprentices. Having complementary WHS Management Systems allows businesses to anticipate, adapt and respond to the risks and opportunities created by a highly innovative industry like Construction. The success of the AR Interactive - NSW Construction Site Safety Guide cannot be achieved without the collective feedback from the construction industry, peak industry Associations and corporate sponsors.”

*Australian Bureau of Statistics

For free Guides email: marketing@provisual.com.au or visit: https://www.provisual.com.au/free-guide-subscription.html.

Click here for a clearer image.","Safe Work Australia has reported 15- to 25-year-olds have a 75% greater chance of being injured at work with apprentice deaths and serious injuries peaking between 7 am and 10 am.
Download the Pro-Vis AR Safety App to view videos on Avoiding Problems of Concrete Pumping Works and Hose Whip.
VideoWorkSafe Work BC Concrete Pump Hose Whips, Killing Worker VideoScaffolding Safety for Non-Scaffolders: Safe Work Procedures, structural integrity and stability.
Download the Pro-Vis AR Safety App to view Systems Support Scaffolding Safety VideoStaying Safe Around Powerlines: Safe Work Procedures.
Download the Pro-Vis AR Safety App to access a link to Look up and Live App.",,https://www.nscafoundation.org.au/news
96,NSCA Foundation,Asset Media,"The Australian federal government has ratified two International Labour Organisation (ILO) Conventions during the annual ILO Conference. The ILO Convention No. 190 (Violence and Harassment) and ILO Convention No. 138 (Minimum Age) were ratified in Geneva at a tripartite ceremony. Minister for Skills and Training Brendan O’Connor was joined at the event during the ILO conference by ACTU President Michele O’Neil and employer representative Natalie Heazlewood.

The ILO Violence and Harassment Convention provides a comprehensive framework for governments and employers to prevent, address and reduce the risks of violence and harassment at work. The ACTU played a key role in the negotiations for the new Convention over the 2018 and 2019 International Labour Conferences and has campaigned for Australia to ratify it since the Convention was adopted in 2019.

Ratification of Convention 190 was also a recommendation of the Respect@Work Report. Now ratified, the ILO Violence and Harassment Convention will support the full extension of the 10 days paid family and domestic violence leave entitlement to all 12 million employees in Australia by September 2024.

The ILO Minimum Age Convention is one of the 10 ILO Conventions classified as “fundamental” and a key international instrument in the right to eliminate child labour and forced labour. ACTU President Michele O’Neil said all working people deserve to work in a safe environment, free from violence and harassment. The ILO Convention 190 recognises every worker’s right to be free from all forms of violence and harassment at work, including gender-based violence and harassment.

O’Neil said that the ratification of ILO Convention 190 will save lives and ensure that workers impacted by family and domestic violence don’t have to choose between their safety and their job. O’Neil welcomed the ratification of the ILO Minimum Age Convention, calling it “long overdue”.

“Recent child labour law breaches by Muffin Break, Red Rooster and Cold Rock show the importance of strong standards that protect children from exploitation. Australian Unions work every day to make workplaces safer and played a key role in the development of this groundbreaking Convention, and campaigning for its implementation. Australian unions have a long and proud history of campaigning for the rights of workers in Australia and around the world. Ratification of these two important ILO Conventions is Australia playing its part in upholding and implementing important international standards for workers,” O’Neil said.

Image credit: iStock.com/designer491","The Australian federal government has ratified two International Labour Organisation (ILO) Conventions during the annual ILO Conference.
The ILO Convention No.
190 (Violence and Harassment) and ILO Convention No.
The ILO Violence and Harassment Convention provides a comprehensive framework for governments and employers to prevent, address and reduce the risks of violence and harassment at work.
Ratification of these two important ILO Conventions is Australia playing its part in upholding and implementing important international standards for workers,” O’Neil said.",,https://www.nscafoundation.org.au/news
97,NSCA Foundation,Asset Media,"NT WorkSafe has issued a safety alert after four workers were injured in four separate angle grinder incidents within a five-week period. In the first incident, a young apprentice boilermaker was using an angle grinder to cut plates off a bumper bar when the grinder kicked back into his hand and the cutting disc broke. The apprentice required surgery for over five hours and was lucky to not have lost his thumb. In a separate incident, a worker was using an angle grinder to cut sheet metal for ductwork when the grinder ‘grabbed’ and kicked back, lacerating the worker’s hand. A handle was not attached to the grinder when the incident occurred.

A first-year apprentice was cutting a section of metal frame using a five-inch angle grinder when metal particles entered his eye, requiring medical treatment. The incident occurred even though the apprentice was wearing safety glasses. In the fourth incident, a construction worker was injured and required surgery when the angle grinder he was holding kicked back into his hand. The worker was using an older model nine-inch grinder that did not have a safety switch when he accidentally hit the start switch before he had full control of the grinder.

Angle grinders can be dangerous power tools if used incorrectly and have caused a number of serious injuries in the Northern Territory. The main causes of injuries are being hit by flying particles from the item being ground or cut, being hit by fragments of the grinder disc if it breaks and being cut by the grinder when it kicks back.

NT WorkSafe has urged all workplaces using angle grinders to undertake Hazard Identification, Risk Assessment and Control (HIRAC) before starting any job. NT WorkSafe also recommends that employers ensure the right tool is used for the material being cut, and to consider whether tools like mitre saws, cold saws or gas cutting kits (such as oxy-acetylene) are a safer option for the job. Due to an increased risk of injury, employers are urged to consider other alternatives before using a nine-inch (230 mm) angle grinder. The use of older model grinders that don’t have automatic cut-off or dead-man switches is not recommended. Employers should also ensure workers have the appropriate information and training (including the manufacturer’s safety instructions) and that they are competent in using an angle grinder.

Employers and workers should select an angle grinder that has an automatic cut-off or dead-man switch, a removable side handle that can be attached to suit a left- or right-handed user and moveable guards that can be repositioned.

Employers are advised to make sure the correct disc type is used for the work being done and is suitable for the material being cut or ground. The flange and locking nut must also be compatible with the disc used. Worn or damaged discs must be replaced, and discs that have been dropped should not be used. Employers should also ensure that the guards and handle supplied by the manufacturer are used and that the guard covers have the disc.

NT WorkSafe advises employers and workers to wear eye protection such as wide-vision goggles, safety glasses or face shields; tight-fitting clothes and gloves should also be worn to prevent entanglement. They are also encouraged to wear earmuffs for hearing protection. Employers must also provide appropriate supervision for inexperienced workers.

Image credit: iStock.com/Evgeny Shaplov","NT WorkSafe has issued a safety alert after four workers were injured in four separate angle grinder incidents within a five-week period.
A first-year apprentice was cutting a section of metal frame using a five-inch angle grinder when metal particles entered his eye, requiring medical treatment.
In the fourth incident, a construction worker was injured and required surgery when the angle grinder he was holding kicked back into his hand.
NT WorkSafe has urged all workplaces using angle grinders to undertake Hazard Identification, Risk Assessment and Control (HIRAC) before starting any job.
Due to an increased risk of injury, employers are urged to consider other alternatives before using a nine-inch (230 mm) angle grinder.",,https://www.nscafoundation.org.au/news
98,NSCA Foundation,Asset Media,"The TWU is calling on WorkSafe to launch investigations into the supply chains of the trucks involved in the two school bus incidents which occurred one week apart, as well as to open up a broader line of inquiry into supply chain pressures on trucking companies in the state.

The Transport Workers Union (TWU) Vic/Tas Branch has called for WorkSafe Victoria to investigate the supply chain pressures in trucking after a second school bus crash in the state, in which early reports suggested that a truck was involved. The TWU said these incidents are a reminder of the essential work performed by both truck and bus drivers for the community and the absolute requirements to ensure transport workers have the safest possible working conditions.

Decades of evidence have shown that financial pressures from cost-cutting in transport supply chains squeeze operators and drivers and cause dangerous pressure to delay maintenance, meet unrealistic deadlines or stay on the road too long. TWU Vic/Tas Secretary Mike McNess said TWU members are devastated by the involvement of school children in recent crashes and are determined to make transport a safer industry. McNess added that while transport is one of Australia’s most essential industries, it is also its deadliest, with unchecked commercial pressure at the top of supply chains bearing down on operators and drivers who interface with other road users.

“Our thoughts are with the school children, their families and the drivers involved in these terrible incidents. The Victorian Government has importantly recognised truck crashes as workplace incidents, and we’re calling on WorkSafe to use that mandate to open up lines of inquiry into supply chain pressures on truck operators in these specific incidents and across transport in the state. No stone should be left unturned in investigating all factors that may have caused these incidents, and in unearthing the pressures on drivers that must be eradicated to prevent future crashes from occurring,” McNess said.

So far this year, 27 people have died in truck crashes in Victoria, including seven truck drivers. This comes as TWU makes representations to the state government about tightening state transport laws and while construction is taking place by the federal government into reform to set standards in transport.

Image credit: iStock.com/Photon-Photos","Decades of evidence have shown that financial pressures from cost-cutting in transport supply chains squeeze operators and drivers and cause dangerous pressure to delay maintenance, meet unrealistic deadlines or stay on the road too long.
TWU Vic/Tas Secretary Mike McNess said TWU members are devastated by the involvement of school children in recent crashes and are determined to make transport a safer industry.
“Our thoughts are with the school children, their families and the drivers involved in these terrible incidents.
So far this year, 27 people have died in truck crashes in Victoria, including seven truck drivers.
This comes as TWU makes representations to the state government about tightening state transport laws and while construction is taking place by the federal government into reform to set standards in transport.",,https://www.nscafoundation.org.au/news
99,NSCA Foundation,Asset Media,"The Australian Council of Trade Unions has revealed that big businesses are outsourcing labour in Australia at rapidly rising rates, undermining wages, job security and conditions in all industries. The practice is reportedly rife in aviation, mining, manufacturing and transport, as well as hospitality, agriculture, meat processing, security and cleaning. Approximately 600,000 workers (or 3.5 to 4.5% of the workforce) are employed through labour hire, according to research by the ACTU. Australian Bureau of Statistics figures show growth in labour hire use and labour hire employees outpacing employment growth.

About 81% of labour-hire workers work full-time hours yet they do not have full-time jobs — their ongoing employment is insecure. Some 84% of labour hire workers do not have paid leave and most have no guaranteed minimum hours. They earn about $4700 a year less than ordinary workers when comparing the median hourly rate for a full-time worker, according to the ACTU.

Labour hire was originally intended to fill short-term gaps, but big businesses are now using complex, multi-tiered, opaque structures to outsource then re-source labour. This enables them to erode job security and avoid the wages and conditions set in awards or enterprise agreements. It means a labour-hire employee doing the same job alongside a direct hire can be paid much less. The ACTU said that this system is out of date, with big businesses exploiting loopholes to cut pay and circumvent secure jobs, all while CEO bonuses increase.

ACTU President Michele O’Neil said that when the labour hire industry has annual revenue of $30 billion to $40 billion, the workers’ wages are going backwards because businesses have worked out how to game the system to cut wages and job security.

“When two workers are working alongside each other and doing the same work, but one is on a much lower rate of pay because their employer has been ‘clever’ enough to use a different company to employ one of them, this is not fair. Two people working alongside each other doing the same job should get the same pay. Nothing could be simpler or fairer than that. The government must act to restore fairness. We need measures to ensure workers who do the same work are paid the same wages. If our laws are not updated to close the legal loopholes big business is using, workers and their families will continue struggling to keep their heads above water while big business posts soaring profits and CEO bonuses go up,” O’Neil said.","Approximately 600,000 workers (or 3.5 to 4.5% of the workforce) are employed through labour hire, according to research by the ACTU.
Australian Bureau of Statistics figures show growth in labour hire use and labour hire employees outpacing employment growth.
About 81% of labour-hire workers work full-time hours yet they do not have full-time jobs — their ongoing employment is insecure.
Some 84% of labour hire workers do not have paid leave and most have no guaranteed minimum hours.
Labour hire was originally intended to fill short-term gaps, but big businesses are now using complex, multi-tiered, opaque structures to outsource then re-source labour.",,https://www.nscafoundation.org.au/news
